timestamp,battery_percent,cpu_pct,screen_on,drain_per_min,minutes_remaining_target
2025-12-03 20:08:39.321088,82.899,23.24,1,0.5522,327
2025-12-03 20:09:39.321091,82.776,16.15,0,0.1226,328
2025-12-03 20:10:39.321094,82.686,13.23,0,0.0904,327
2025-12-03 20:11:39.321098,82.133,26.12,1,0.5526,324
2025-12-03 20:12:39.321101,81.552,30.31,1,0.5811,323
2025-12-03 20:13:39.321104,81.484,29.31,0,0.0685,325
2025-12-03 20:14:39.321107,81.398,11.61,0,0.0856,323
2025-12-03 20:15:39.321111,81.292,16.91,0,0.1059,322
2025-12-03 20:16:39.321114,81.22,23.31,0,0.0724,321
2025-12-03 20:17:39.321117,81.083,29.76,0,0.1364,319
2025-12-03 20:18:39.321120,80.989,15.21,0,0.0941,318
2025-12-03 20:19:39.321123,80.905,18.14,0,0.0844,317
2025-12-03 20:20:39.321126,80.816,8.94,0,0.0887,316
2025-12-03 20:21:39.321130,80.246,8.04,1,0.5699,313
2025-12-03 20:22:39.321133,80.132,28.13,0,0.1143,314
2025-12-03 20:23:39.321137,80.007,33.56,0,0.1254,313
2025-12-03 20:24:39.321140,79.921,19.28,0,0.0855,312
2025-12-03 20:25:39.321144,79.824,30.04,0,0.0971,311
2025-12-03 20:26:39.321147,79.255,23.62,1,0.5691,308
2025-12-03 20:27:39.321150,79.188,13.55,0,0.0673,309
2025-12-03 20:28:39.321153,78.634,23.61,1,0.5539,306
2025-12-03 20:29:39.321156,78.52,35.38,0,0.1141,307
2025-12-03 20:30:39.321159,77.965,19.64,1,0.5549,304
2025-12-03 20:31:39.321163,77.384,35.65,1,0.5808,303
2025-12-03 20:32:39.321166,76.853,0.0,1,0.5308,303
2025-12-03 20:33:39.321169,76.753,28.22,0,0.1006,304
2025-12-03 20:34:39.321172,76.66,20.87,0,0.0922,303
2025-12-03 20:35:39.321176,76.589,17.01,0,0.071,302
2025-12-03 20:36:39.321180,76.501,20.92,0,0.0888,300
2025-12-03 20:37:39.321183,76.433,0.12,0,0.0678,299
2025-12-03 20:38:39.321186,75.876,17.8,1,0.5572,296
2025-12-03 20:39:39.321189,75.792,23.57,0,0.084,297
2025-12-03 20:40:39.321193,75.202,34.78,1,0.59,294
2025-12-03 20:41:39.321196,75.088,14.82,0,0.1138,295
2025-12-03 20:42:39.321199,74.548,11.92,1,0.5397,293
2025-12-03 20:43:39.321202,74.424,14.98,0,0.1245,294
2025-12-03 20:44:39.321205,73.877,29.15,1,0.547,291
2025-12-03 20:45:39.321208,73.8,23.29,0,0.077,292
2025-12-03 20:46:39.321212,73.749,14.7,0,0.0509,291
2025-12-03 20:47:39.321215,73.614,25.13,0,0.1352,289
2025-12-03 20:48:39.321218,73.053,20.97,1,0.5608,286
2025-12-03 20:49:39.321221,72.94,29.69,0,0.1123,288
2025-12-03 20:50:39.321224,72.851,12.98,0,0.089,287
2025-12-03 20:51:39.321228,72.784,16.72,0,0.0676,285
2025-12-03 20:52:39.321231,72.646,16.08,0,0.1379,284
2025-12-03 20:53:39.321235,72.574,5.36,0,0.0722,283
2025-12-03 20:54:39.321238,72.47,22.96,0,0.1035,281
2025-12-03 20:55:39.321241,72.355,22.61,0,0.1152,280
2025-12-03 20:56:39.321244,72.249,20.05,0,0.1057,279
2025-12-03 20:57:39.321247,72.153,17.65,0,0.0963,278
2025-12-03 20:58:39.321251,71.648,5.85,1,0.5047,275
2025-12-03 20:59:39.321254,71.1,15.79,1,0.5479,274
2025-12-03 21:00:39.321257,70.973,16.57,0,0.1275,275
2025-12-03 21:01:39.321260,70.865,11.98,0,0.1085,274
2025-12-03 21:02:39.321263,70.74,18.39,0,0.125,273
2025-12-03 21:03:39.321266,70.647,24.04,0,0.093,272
2025-12-03 21:04:39.321269,70.086,38.86,1,0.5602,269
2025-12-03 21:05:39.321273,69.54,21.75,1,0.5466,268
2025-12-03 21:06:39.321276,69.438,22.58,0,0.1018,269
2025-12-03 21:07:39.321280,69.321,19.26,0,0.1165,268
2025-12-03 21:08:39.321283,69.294,0.81,0,0.0276,267
2025-12-03 21:09:39.321286,68.718,19.73,1,0.5761,264
2025-12-03 21:10:39.321289,68.624,20.6,0,0.0939,265
2025-12-03 21:11:39.321293,68.492,44.63,0,0.1318,264
2025-12-03 21:12:39.321296,68.42,18.08,0,0.0723,263
2025-12-03 21:13:39.321299,68.351,23.02,0,0.0683,261
2025-12-03 21:14:39.321302,67.79,19.65,1,0.5618,258
2025-12-03 21:15:39.321305,67.713,8.31,0,0.0764,260
2025-12-03 21:16:39.321308,67.622,31.43,0,0.0908,258
2025-12-03 21:17:39.321311,67.089,27.52,1,0.5336,255
2025-12-03 21:18:39.321314,66.985,27.91,0,0.1035,256
2025-12-03 21:19:39.321318,66.872,10.91,0,0.113,255
2025-12-03 21:20:39.321321,66.756,34.03,0,0.1161,254
2025-12-03 21:21:39.321329,66.715,5.98,0,0.0407,253
2025-12-03 21:22:39.321333,66.614,25.87,0,0.1016,251
2025-12-03 21:23:39.321337,66.484,41.9,0,0.13,250
2025-12-03 21:24:39.321340,66.46,10.09,0,0.0242,249
2025-12-03 21:25:39.321343,66.375,14.34,0,0.0847,247
2025-12-03 21:26:39.321346,65.832,21.0,1,0.5432,244
2025-12-03 21:27:39.321351,65.281,14.97,1,0.5509,244
2025-12-03 21:28:39.321354,65.176,4.49,0,0.1051,245
2025-12-03 21:29:39.321357,65.056,20.69,0,0.1198,244
2025-12-03 21:30:39.321361,64.984,9.38,0,0.0715,243
2025-12-03 21:31:39.321364,64.452,24.74,1,0.5324,240
2025-12-03 21:32:39.321367,64.321,10.81,0,0.1309,240
2025-12-03 21:33:39.321370,64.196,35.5,0,0.1251,239
2025-12-03 21:34:39.321373,64.114,12.17,0,0.0822,238
2025-12-03 21:35:39.321376,64.024,16.78,0,0.0897,237
2025-12-03 21:36:39.321379,63.91,28.14,0,0.1146,235
2025-12-03 21:37:39.321382,63.839,7.69,0,0.071,234
2025-12-03 21:38:39.321385,63.75,22.27,0,0.0886,233
2025-12-03 21:39:39.321389,63.191,33.07,1,0.5586,230
2025-12-03 21:40:39.321392,62.675,3.93,1,0.5164,230
2025-12-03 21:41:39.321395,62.586,21.85,0,0.0885,231
2025-12-03 21:42:39.321398,62.5,22.6,0,0.0864,229
2025-12-03 21:43:39.321401,62.388,27.82,0,0.1122,228
2025-12-03 21:44:39.321404,62.319,7.63,0,0.0686,227
2025-12-03 21:45:39.321407,62.217,6.8,0,0.1023,225
2025-12-03 21:46:39.321410,62.165,25.22,0,0.0524,224
2025-12-03 21:47:39.321415,62.041,22.97,0,0.1232,222
2025-12-03 21:48:39.321418,61.916,22.5,0,0.1254,221
2025-12-03 21:49:39.321421,61.405,23.46,1,0.5108,219
2025-12-03 21:50:39.321424,61.328,13.2,0,0.0769,219
2025-12-03 21:51:39.321427,60.786,22.32,1,0.5428,216
2025-12-03 21:52:39.321431,60.712,22.93,0,0.0731,218
2025-12-03 21:53:39.321434,60.645,12.86,0,0.0676,216
2025-12-03 21:54:39.321437,60.087,38.66,1,0.5574,213
2025-12-03 21:55:39.321440,59.948,24.74,0,0.1396,214
2025-12-03 21:56:39.321443,59.855,8.09,0,0.0933,213
2025-12-03 21:57:39.321446,59.721,26.57,0,0.1332,212
2025-12-03 21:58:39.321449,59.178,10.25,1,0.5429,209
2025-12-03 21:59:39.321452,59.091,27.87,0,0.0876,210
2025-12-03 22:00:39.321455,58.985,31.59,0,0.1064,209
2025-12-03 22:01:39.321459,58.893,11.79,0,0.091,207
2025-12-03 22:02:39.321462,58.805,29.63,0,0.0889,206
2025-12-03 22:03:39.321465,58.687,24.13,0,0.1177,204
2025-12-03 22:04:39.321468,58.581,28.22,0,0.106,203
2025-12-03 22:05:39.321471,58.458,38.97,0,0.1226,202
2025-12-03 22:06:39.321474,58.352,17.55,0,0.1058,201
2025-12-03 22:07:39.321477,58.261,12.46,0,0.0913,199
2025-12-03 22:08:39.321480,57.738,11.1,1,0.5228,196
2025-12-03 22:09:39.321484,57.184,11.84,1,0.5545,196
2025-12-03 22:10:39.321487,57.111,19.23,0,0.073,197
2025-12-03 22:11:39.321491,56.996,23.41,0,0.1145,195
2025-12-03 22:12:39.321494,56.884,22.77,0,0.1128,194
2025-12-03 22:13:39.321498,56.329,28.27,1,0.5547,191
2025-12-03 22:14:39.321501,55.776,20.13,1,0.5528,191
2025-12-03 22:15:39.321504,55.229,34.54,1,0.5471,190
2025-12-03 22:16:39.321507,55.119,17.35,0,0.1097,191
2025-12-03 22:17:39.321510,54.978,47.2,0,0.1413,190
2025-12-03 22:18:39.321513,54.881,26.26,0,0.0968,189
2025-12-03 22:19:39.321516,54.78,11.43,0,0.1016,187
2025-12-03 22:20:39.321519,54.717,9.29,0,0.0626,186
2025-12-03 22:21:39.321523,54.19,24.82,1,0.5265,183
2025-12-03 22:22:39.321526,54.13,17.77,0,0.0608,184
2025-12-03 22:23:39.321529,54.009,27.14,0,0.121,182
2025-12-03 22:24:39.321532,53.93,24.73,0,0.0789,181
2025-12-03 22:25:39.321535,53.8,19.27,0,0.1298,179
2025-12-03 22:26:39.321538,53.761,11.53,0,0.0391,178
2025-12-03 22:27:39.321541,53.658,4.85,0,0.1027,177
2025-12-03 22:28:39.321544,53.116,15.53,1,0.5422,174
2025-12-03 22:29:39.321547,53.007,28.56,0,0.1095,175
2025-12-03 22:30:39.321551,52.918,22.14,0,0.089,173
2025-12-03 22:31:39.321554,52.386,7.54,1,0.5316,171
2025-12-03 22:32:39.321557,52.288,21.73,0,0.0984,171
2025-12-03 22:33:39.321560,52.163,23.85,0,0.125,170
2025-12-03 22:34:39.321563,52.08,11.16,0,0.0824,169
2025-12-03 22:35:39.321566,51.529,21.54,1,0.5518,166
2025-12-03 22:36:39.321569,51.439,20.58,0,0.0898,167
2025-12-03 22:37:39.321572,50.914,8.57,1,0.5243,164
2025-12-03 22:38:39.321575,50.356,23.58,1,0.5586,163
2025-12-03 22:39:39.321580,49.834,25.61,1,0.5219,163
2025-12-03 22:40:39.321583,49.295,30.83,1,0.5385,162
2025-12-03 22:41:39.321586,48.716,30.54,1,0.5798,162
2025-12-03 22:42:39.321589,48.191,6.22,1,0.5246,161
2025-12-03 22:43:39.321593,48.116,10.62,0,0.0754,162
2025-12-03 22:44:39.321596,47.56,25.15,1,0.5556,159
2025-12-03 22:45:39.321603,46.998,25.14,1,0.5622,159
2025-12-03 22:46:39.321607,46.903,25.15,0,0.0945,160
2025-12-03 22:47:39.321610,46.753,58.53,0,0.1498,158
2025-12-03 22:48:39.321613,46.643,25.71,0,0.1102,157
2025-12-03 22:49:39.321617,46.096,31.36,1,0.5469,154
2025-12-03 22:50:39.321620,45.525,29.54,1,0.5713,154
2025-12-03 22:51:39.321623,45.001,26.51,1,0.5237,154
2025-12-03 22:52:39.321626,44.44,16.85,1,0.5609,153
2025-12-03 22:53:39.321629,43.871,27.59,1,0.5691,153
2025-12-03 22:54:39.321632,43.334,12.27,1,0.5372,153
2025-12-03 22:55:39.321636,42.773,17.63,1,0.5614,152
2025-12-03 22:56:39.321639,42.202,15.15,1,0.5706,152
2025-12-03 22:57:39.321642,42.084,20.82,0,0.1178,154
2025-12-03 22:58:39.321645,41.534,43.15,1,0.5508,151
2025-12-03 22:59:39.321648,41.497,1.33,0,0.0368,152
2025-12-03 23:00:39.321651,41.401,26.86,0,0.0959,150
2025-12-03 23:01:39.321655,41.333,3.87,0,0.0675,149
2025-12-03 23:02:39.321658,40.786,15.28,1,0.5479,146
2025-12-03 23:03:39.321661,40.684,30.89,0,0.1011,147
2025-12-03 23:04:39.321664,40.584,20.64,0,0.1009,145
2025-12-03 23:05:39.321667,40.072,9.22,1,0.5115,142
2025-12-03 23:06:39.321671,40.001,12.85,0,0.0709,144
2025-12-03 23:07:39.321674,39.921,26.8,0,0.0801,142
2025-12-03 23:08:39.321677,39.407,12.7,1,0.5144,139
2025-12-03 23:09:39.321680,38.884,22.16,1,0.5229,138
2025-12-03 23:10:39.321683,38.807,20.46,0,0.0773,140
2025-12-03 23:11:39.321688,38.701,13.48,0,0.1053,138
2025-12-03 23:12:39.321692,38.136,41.44,1,0.5656,135
2025-12-03 23:13:39.321695,37.526,26.34,1,0.6101,135
2025-12-03 23:14:39.321698,37.456,0.0,0,0.0699,137
2025-12-03 23:15:39.321701,37.353,21.86,0,0.1031,135
2025-12-03 23:16:39.321704,37.286,13.38,0,0.0669,133
2025-12-03 23:17:39.321707,37.16,28.52,0,0.1253,131
2025-12-03 23:18:39.321711,37.09,12.07,0,0.0702,130
2025-12-03 23:19:39.321714,36.994,18.85,0,0.0964,128
2025-12-03 23:20:39.321717,36.387,25.05,1,0.6063,124
2025-12-03 23:21:39.321720,35.828,28.66,1,0.5597,125
2025-12-03 23:22:39.321723,35.73,8.0,0,0.0974,127
2025-12-03 23:23:39.321726,35.654,16.65,0,0.0759,125
2025-12-03 23:24:39.321729,35.568,15.25,0,0.0868,123
2025-12-03 23:25:39.321733,35.448,13.47,0,0.1197,121
2025-12-03 23:26:39.321736,34.883,37.65,1,0.5652,118
2025-12-03 23:27:39.321739,34.743,24.05,0,0.1395,119
2025-12-03 23:28:39.321742,34.656,7.39,0,0.0875,118
2025-12-03 23:29:39.321745,34.105,29.18,1,0.5513,114
2025-12-03 23:30:39.321749,33.508,41.22,1,0.5968,114
2025-12-03 23:31:39.321752,33.374,30.32,0,0.134,116
2025-12-03 23:32:39.321755,32.843,4.81,1,0.5311,113
2025-12-03 23:33:39.321758,32.337,15.16,1,0.5059,113
2025-12-03 23:34:39.321761,31.782,32.67,1,0.5543,113
2025-12-03 23:35:39.321764,31.254,12.92,1,0.5283,114
2025-12-03 23:36:39.321768,30.702,24.44,1,0.5525,115
2025-12-03 23:37:39.321771,30.579,27.75,0,0.1224,117
2025-12-03 23:38:39.321775,30.496,10.73,0,0.0829,115
2025-12-03 23:39:39.321778,30.428,19.4,0,0.0682,113
2025-12-03 23:40:39.321781,30.361,0.0,0,0.0676,111
2025-12-03 23:41:39.321785,30.271,9.76,0,0.0898,108
2025-12-03 23:42:39.321788,29.718,17.47,1,0.5526,104
2025-12-03 23:43:39.321791,29.623,7.52,0,0.0952,107
2025-12-03 23:44:39.321794,29.481,36.32,0,0.1421,104
2025-12-03 23:45:39.321797,29.402,5.7,0,0.0794,102
2025-12-03 23:46:39.321801,29.315,15.6,0,0.0867,100
2025-12-03 23:47:39.321804,28.8,21.31,1,0.5151,96
2025-12-03 23:48:39.321808,28.219,34.41,1,0.5805,96
2025-12-03 23:49:39.321811,28.145,5.64,0,0.0743,99
2025-12-03 23:50:39.321814,28.022,31.63,0,0.1224,96
2025-12-03 23:51:39.321817,27.952,20.1,0,0.0706,94
2025-12-03 23:52:39.321821,27.895,10.18,0,0.0567,91
2025-12-03 23:53:39.321824,27.77,24.62,0,0.1254,88
2025-12-03 23:54:39.321827,27.671,21.99,0,0.0988,86
2025-12-03 23:55:39.321830,27.122,14.0,1,0.5488,81
2025-12-03 23:56:39.321834,26.574,20.7,1,0.5478,82
2025-12-03 23:57:39.321837,26.035,16.15,1,0.5397,83
2025-12-03 23:58:39.321840,25.468,21.14,1,0.5668,84
2025-12-03 23:59:39.321843,24.92,26.62,1,0.5476,86
2025-12-04 00:00:39.321846,24.344,35.86,1,0.5765,89
2025-12-04 00:01:39.321850,23.829,7.62,1,0.5145,93
2025-12-04 00:02:39.321853,23.254,41.33,1,0.5757,97
2025-12-04 00:03:39.321856,23.199,0.48,0,0.0547,106
2025-12-04 00:04:39.321859,22.651,18.48,1,0.5477,98
2025-12-04 00:05:39.321862,22.554,25.88,0,0.097,109
2025-12-04 00:06:39.321865,22.428,22.81,0,0.1262,104
2025-12-04 00:07:39.321869,22.361,13.77,0,0.0669,100
2025-12-04 00:08:39.321872,21.823,17.92,1,0.5385,91
2025-12-04 00:09:39.321875,21.744,15.07,0,0.0783,106
2025-12-04 00:10:39.321881,21.63,14.11,0,0.1143,97
2025-12-04 00:11:39.321884,21.515,28.5,0,0.1152,91
2025-12-04 00:12:39.321888,21.392,23.57,0,0.1231,83
2025-12-04 00:13:39.321891,20.888,13.07,1,0.5038,73
2025-12-04 00:14:39.321894,20.32,29.0,1,0.5675,88
2025-12-04 00:15:39.321897,20.201,23.07,0,0.1193,169
2025-12-04 00:16:39.321901,20.089,28.13,0,0.1123,167
2025-12-04 00:17:39.321904,19.96,26.3,0,0.1286,156
